ccode,year,UCDP_Civil_conflict_0_1_2,polity,GDP_per_capita_ln,GDP_growth,population_size,trade,ethnic_diversity,national_capacity,government,congress,ucdp_neighbor_confilctnumber
690,1984,0.0,-8.0,9.389852908,0.079384724,0.375476231,1.084815465,0.747,0.001168318,1.0,4.0,6.0
690,1985,0.0,-8.0,9.3859408,0.052416052,0.371300127,1.047540957,0.748,0.001228429,1.0,4.0,7.0
690,1986,0.0,-8.0,9.33456162,-0.042645914,0.367540948,0.964195016,0.749,0.001374923,1.0,4.0,6.0
690,1987,0.0,-10.0,9.113577111,0.085677126,0.365830004,0.941990981,0.749,0.001348079,1.0,1.0,7.0
690,1988,0.0,-10.0,9.296210684,0.081461515,0.366626895,0.896631467,0.75,0.001308445,1.0,1.0,6.0
690,1989,0.0,-10.0,9.179195109,-0.10052617,0.366201693,0.905044012,0.751,0.001319906,1.0,1.0,6.0
690,1990,0.0,-10.0,9.302526852,0.258928571,0.364641933,0.937714375,0.752,0.001468981,1.0,1.0,6.0
690,1991,0.0,-10.0,9.300047752,-0.262288925,0.360416864,1.030110002,0.752,0.003385865,0.0,1.0,8.0
690,1992,0.0,-9.0,9.005541041,-0.410077907,0.351223936,1.426129543,0.753,0.003460889,1.0,1.0,9.0
690,1993,0.0,-7.0,9.404853563,0.82809329,0.345946678,0.94688065,0.754,0.007002328,1.0,1.0,8.0
690,1994,0.0,-7.0,9.569323117,0.339904676,0.338210383,0.920570352,0.754,0.001513748,1.0,4.0,10.0
690,1995,0.0,-7.0,9.611177729,0.084361656,0.333868674,0.931842843,0.755,0.001822252,1.0,4.0,9.0
690,1996,0.0,-7.0,9.69086135,0.048582913,0.333633757,0.943196243,0.756,0.001959864,1.0,4.0,8.0
690,1997,0.0,-7.0,9.809292024,0.006051272,0.330134752,0.914721447,0.756,0.001995845,1.0,4.0,8.0
690,1998,0.0,-7.0,9.739696612,0.024733253,0.322976725,0.924435465,0.757,0.002095645,1.0,4.0,7.0
690,1999,0.0,-7.0,9.551654508,0.036620547,0.314091185,0.949598432,0.757,0.001995395,1.0,4.0,5.0
690,2000,0.0,-7.0,9.671216626,-0.017890091,0.304158435,0.853681146,0.758,0.001935162,1.0,4.0,7.0
690,2001,0.0,-7.0,9.867722913,0.046945819,0.29374756,0.866183245,0.759,0.001828583,1.0,4.0,5.0
690,2002,0.0,-7.0,9.762801015,0.002133326,0.2833835,0.868504673,0.759,0.002018272,1.0,4.0,5.0
690,2003,0.0,-7.0,9.826269102,0.030142832,0.273506916,0.812251941,0.76,0.001824624,1.0,4.0,4.0
690,2004,0.0,-7.0,10.02975252,0.173260204,0.26433979,0.865551755,0.76,0.001870768,1.0,4.0,4.0
690,2005,0.0,-7.0,10.22387696,0.102402981,0.25582082,0.892976417,0.761,0.001813265,1.0,4.0,7.0
690,2006,0.0,-7.0,10.49470207,0.10609045,0.249136038,0.922426801,0.761,0.001786187,1.0,4.0,6.0
690,2007,0.0,-7.0,10.66773692,0.07514773,0.244701359,0.897130932,0.762,0.001741478,1.0,4.0,7.0
690,2008,0.0,-7.0,10.73008141,0.059915755,0.240955881,0.917325034,0.762,0.001738041,1.0,4.0,7.0
690,2009,0.0,-7.0,10.92569005,0.024797569,0.237190593,0.926834563,0.763,0.002017584,1.0,4.0,9.0
690,2010,0.0,-7.0,10.54292009,-0.070760564,0.233256209,0.88811065,0.763,0.001694382,1.0,4.0,7.0
690,2011,0.0,-7.0,10.57677004,-0.02370548,0.229972839,0.970280217,0.764,0.00173741,1.0,4.0,7.0
690,2012,0.0,-7.0,10.80305129,0.096286342,0.224751896,0.991164928,0.764,0.001710036,1.0,4.0,8.0
690,2013,0.0,-7.0,10.86199877,0.066258749,0.220573565,1.010114351,0.764,0.001762729,1.0,4.0,8.0
690,2014,0.0,-7.0,10.81279484,0.011494655,0.219898904,0.976054913,0.765,0.001692486,1.0,4.0,7.0
690,2015,0.0,-7.0,10.70031392,0.005009147,0.219356064,1.000371898,0.766,0.00171604,1.0,4.0,9.0
690,2016,0.0,-7.0,10.30505215,0.005927708,0.218071986,0.986999884,0.767,0.001503166,1.0,4.0,10.0
690,2017,0.0,-7.0,10.21554593,0.029260758,0.216090351,0.961576724,0.768,0.001504794,1.0,4.0,11.0
690,2018,0.0,-7.0,10.27672741,-0.047122227,0.213840666,0.978400465,0.769,0.001504794,1.0,4.0,11.0
690,2019,0.0,-7.0,10.37564394,0.027433305,0.210766442,1.027856307,0.769,0.001504794,1.0,4.0,9.0
690,2020,0.0,-7.0,10.36435185,0.022638171,0.207775843,0.916857124,0.769,0.001504794,1.0,4.0,8.0
690,2021,0.0,-7.0,10.13606945,-0.048173159,0.206195979,0.820125101,0.769,0.001504794,1.0,4.0,10.0
690,2022,0.0,-7.0,10.43469312,0.016721305,0.200885216,0.820019395,0.769,0.001504794,1.0,4.0,10.0
690,2023,0.0,-7.0,10.59620387,0.067586671,0.192159055,0.909204117,0.769,0.001504794,1.0,4.0,9.0
690,2024,0.0,-7.0,10.43637352,-0.01667206,0.186028445,0.960797882,0.769,0.001504794,1.0,4.0,9.0
690,2025,0.0,-7.0,10.39570263,-0.02560111,0.182188091,,0.769,0.001504794,1.0,4.0,8.0
690,2025,,-7.0,10.39570263,0.04176608291093291,0.18513003633333333,0.9594827875650697,0.769,0.001504794,1.0,4.0,9.0
690,2026,0.0,,,,,,,,,,
692,1972,0.0,-10.0,7.512475921,0.016071429,0.444116264,2.104985363,0.396,0.000409987,1.0,1.0,4.0
692,1973,0.0,-10.0,7.6993518,0.110720562,0.433509216,2.104985363,0.401,0.000396458,1.0,1.0,3.0
692,1974,0.0,-7.0,8.000380525,0.139240507,0.421715886,2.104985363,0.406,0.000398322,1.0,2.0,4.0
692,1975,0.0,-7.0,8.262227724,0.084722222,0.409567776,2.104985363,0.411,0.000401956,1.0,3.0,5.0
692,1976,0.0,-10.0,8.263961619,-0.088348272,0.397662078,2.104985363,0.416,0.000356042,1.0,4.0,6.0
692,1977,0.0,-10.0,8.577571444,0.304762974,0.386541799,2.104985363,0.421,0.000351744,1.0,1.0,5.0
692,1978,0.0,-10.0,8.75769259,0.130176496,0.376546801,2.104985363,0.426,0.00040111,1.0,1.0,4.0
692,1979,0.0,-10.0,8.8431805,0.038622686,0.367722819,2.104985363,0.431,0.000401699,1.0,1.0,4.0
692,1980,0.0,-10.0,8.973583304,0.03469268,0.360000873,2.104985363,0.437,0.000401155,1.0,1.0,7.0
692,1981,0.0,-10.0,9.183352028,0.025802793,0.35315764,2.104985363,0.442,0.000419763,1.0,1.0,6.0
692,1982,0.0,-10.0,9.264592655,-0.053166974,0.347732676,2.208673692,0.447,0.000460466,1.0,1.0,6.0
692,1983,0.0,-10.0,9.279227512,-0.075562177,0.343524578,1.985464254,0.452,0.000409212,1.0,1.0,8.0
692,1984,0.0,-10.0,9.268594442,0.063763768,0.33975698,1.667748507,0.457,0.000396336,1.0,1.0,7.0
692,1985,0.0,-10.0,9.277805835,0.05003646,0.336608419,1.673884395,0.462,0.000417971,1.0,1.0,8.0
692,1986,0.0,-10.0,9.174677591,-0.047582685,0.334290677,1.6851412,0.467,0.000370734,1.0,1.0,7.0
692,1987,0.0,-10.0,8.959048932,0.011829939,0.332919174,1.614021983,0.472,0.000436977,1.0,1.0,8.0
692,1988,0.0,-10.0,9.028088523,0.103990093,0.332501899,1.668938839,0.477,0.000423407,1.0,1.0,7.0
692,1989,0.0,-10.0,9.079409635,0.069999916,0.332997172,1.519997204,0.482,0.000424034,1.0,1.0,7.0
692,1990,0.0,-10.0,9.086409755,0.003640071,0.334238505,1.638209435,0.487,0.000431665,1.0,1.0,7.0
692,1991,0.0,-10.0,9.142440358,0.044379972,0.335706439,1.848288047,0.492,0.000455193,1.0,1.0,9.0
692,1992,0.0,-10.0,9.252933507,0.112299983,0.336487308,1.588677966,0.497,0.000466824,1.0,1.0,10.0
692,1993,0.0,-10.0,9.25542447,0.066899981,0.335006851,1.592918983,0.501,0.000476522,1.0,1.0,10.0
692,1994,0.0,-9.0,9.319452277,0.128700067,0.331145796,1.447630456,0.506,0.000482533,1.0,1.0,12.0
692,1995,0.0,-9.0,9.361374158,-0.002500014,0.326357552,1.364734709,0.511,0.000481521,1.0,1.0,11.0
692,1996,0.0,-9.0,9.384456,0.039299924,0.321504428,1.340867323,0.515,0.0004883,1.0,1.0,10.0
692,1997,0.0,-9.0,9.400363877,0.041100063,0.316734665,1.443334505,0.52,0.000501363,1.0,1.0,10.0
692,1998,0.0,-9.0,9.413743661,0.030929992,0.311838046,1.30672449,0.524,0.000519922,1.0,1.0,8.0
692,1999,0.0,-9.0,9.361002205,0.047900036,0.306907651,1.13001419,0.528,0.000536813,1.0,1.0,7.0
692,2000,0.0,-9.0,9.402971392,0.042999982,0.302111857,1.247357372,0.532,0.000547356,1.0,1.0,8.0
692,2001,0.0,-9.0,9.56208705,0.053000694,0.297516878,1.358091353,0.536,0.000524395,1.0,1.0,7.0
692,2002,0.0,-8.0,9.515928715,0.024909488,0.289351966,1.270262663,0.54,0.000488489,1.0,1.0,6.0
692,2003,0.0,-7.0,9.510627976,0.033485507,0.276091053,1.311336342,0.544,0.000473185,1.0,1.0,5.0
692,2004,0.0,-7.0,9.581008831,0.062964413,0.261730287,1.280915822,0.548,0.000480317,1.0,4.0,5.0
692,2005,0.0,-7.0,9.678150931,0.069809618,0.24865625,1.4073731,0.551,0.00046894,1.0,4.0,8.0
692,2006,0.0,-7.0,9.796301248,0.067689974,0.237426603,1.483135251,0.554,0.000480483,1.0,4.0,7.0
692,2007,0.0,-7.0,9.866215635,0.064669995,0.227911118,1.471041811,0.558,0.000477659,1.0,4.0,8.0
692,2008,0.0,-7.0,9.947954301,0.082939613,0.21977388,1.377850506,0.56,0.00051752,1.0,6.0,8.0
692,2009,0.0,-7.0,10.05623007,0.062450109,0.21264266,1.458825111,0.563,0.000490099,1.0,6.0,10.0
692,2010,0.0,-7.0,9.876440767,0.025398857,0.205814353,1.179637254,0.566,0.000512816,1.0,6.0,8.0
692,2011,0.0,-5.0,9.990597342,0.04334299,0.203817616,1.155614864,0.568,0.000497817,1.0,6.0,9.0
692,2012,0.0,-8.0,10.12798166,0.019281579,0.203771687,1.67529641,0.57,0.000528842,1.0,6.0,10.0
692,2013,0.0,-10.0,10.18262094,0.03803029,0.198728031,1.788240208,0.576,0.000532214,1.0,6.0,9.0
692,2014,0.0,-10.0,10.20324987,0.052926222,0.197594979,1.845895088,0.582,0.000589139,1.0,6.0,7.0
692,2015,0.0,-10.0,10.18311716,0.043088569,0.203305333,1.685758581,0.588,0.000584563,1.0,6.0,10.0
692,2016,0.0,-10.0,10.07470835,0.025078720999999998,0.205087796,1.479160602,0.594,0.000606287,1.0,,10.0
692,2017,0.0,-10.0,10.07748294,0.038149933,0.200882902,1.328229979,0.6,0.000613706,1.0,,11.0
692,2018,0.0,-10.0,10.11802495,0.049538353,0.197793852,1.364292398,0.606,0.000613706,1.0,,10.0
692,2019,0.0,-10.0,10.17828978,0.020525886,0.19843312,1.440753726,0.606,0.000613706,1.0,,10.0
692,2020,0.0,-10.0,10.21320299,0.020528777,0.20100453,1.354175434,0.606,0.000613706,1.0,,11.0
692,2021,0.0,-10.0,10.1000343,-0.05911363,0.19894584,1.35460985,0.606,0.000613706,1.0,,10.0
692,2022,0.0,-10.0,10.20908843,0.043500409,0.192911534,1.537993165,0.606,0.000613706,1.0,,11.0
692,2023,0.0,-10.0,10.32454782,0.061801613,0.190789581,1.671412412,0.606,0.000613706,1.0,,10.0
692,2024,0.0,-10.0,10.28503996,0.038781161,0.189918808,1.574478547,0.606,0.000613706,1.0,,10.0
692,2025,0.0,-10.0,10.29737147,0.026037967,0.187167655,1.578184921,0.606,0.000613706,1.0,,9.0
692,2025,,-10.0,10.303326658558372,0.04330517770859084,0.18868836033333333,1.578184921,0.606,0.000613706,1.0,6.0,10.0
692,2026,0.0,,,,,,,,,,
694,1972,0.0,-10.0,7.990498794,0.100078517,0.368793111,0.786499269,0.719,3.52e-05,1.0,1.0,3.0
694,1973,0.0,-10.0,8.155901273,0.110793895,0.375372424,0.786499269,0.719,0.000273684,1.0,1.0,2.0
694,1974,0.0,-10.0,8.498284066,0.107848952,0.373952293,0.786499269,0.719,0.00050738,1.0,1.0,3.0
694,1975,0.0,-10.0,9.513444816,0.059382529,0.367150235,0.786499269,0.719,0.000193459,1.0,1.0,4.0
694,1976,0.0,-10.0,9.473833523,0.058791325,0.357139528,0.786499269,0.719,0.000267814,1.0,1.0,5.0
694,1977,0.0,-10.0,9.662136802,0.083489121,0.345567958,0.786499269,0.719,0.000338227,1.0,1.0,4.0
694,1978,0.0,-10.0,9.684007611,-0.073054332,0.333397696,0.786499269,0.719,0.000402754,1.0,1.0,3.0
694,1979,0.0,-10.0,9.726636898,0.088633663,0.321288628,0.786499269,0.719,0.000428905,1.0,1.0,3.0
694,1980,0.0,-10.0,9.988638951,0.052277357,0.309916109,0.786499269,0.719,0.000634498,1.0,1.0,6.0
694,1981,0.0,-10.0,10.2533161,-0.010164218,0.299940017,0.786499269,0.719,0.000449073,1.0,1.0,5.0
694,1982,0.0,-10.0,10.29234689,0.009009721,0.291913712,0.786499269,0.719,0.000536697,1.0,1.0,5.0
694,1983,0.0,-10.0,10.10174782,-0.068744941,0.285696402,0.786499269,0.719,0.000392497,1.0,1.0,7.0
694,1984,0.0,-10.0,9.88415345,-0.018251654,0.280636865,0.786499269,0.719,0.000358906,1.0,1.0,6.0
694,1985,0.0,-10.0,9.866474006,0.046577377,0.27606086,0.786499269,0.719,0.000348811,1.0,1.0,7.0
694,1986,0.0,-10.0,9.730088588,-0.021201703,0.271600165,0.786499269,0.719,0.000386101,1.0,1.0,6.0
694,1987,0.0,-10.0,9.489047996,0.053357866,0.27041985,0.786499269,0.718,0.000447242,1.0,1.0,7.0
694,1988,0.0,-10.0,9.526594679,0.000449914,0.27200127,0.786499269,0.718,0.000393326,1.0,1.0,6.0
694,1989,0.0,-10.0,9.594447129,0.059044495,0.272398906,0.786499269,0.718,0.000378482,1.0,1.0,6.0
694,1990,0.0,-10.0,9.631908914,0.062222111,0.271413334,0.786499269,0.718,0.000463701,1.0,1.0,6.0
694,1991,0.0,-10.0,9.724517619,0.034144621,0.269664032,0.786499269,0.718,0.000475739,1.0,1.0,8.0
694,1992,0.0,-10.0,9.624731983,-0.016622325,0.267621921,0.786499269,0.717,0.000637697,1.0,1.0,9.0
694,1993,0.0,-10.0,9.697772113,0.113305277,0.265634282,0.786499269,0.717,0.000627796,1.0,1.0,9.0
694,1994,0.0,-10.0,9.600402076,-0.013251361,0.263889075,0.786499269,0.717,0.000740568,1.0,1.0,11.0
694,1995,0.0,-10.0,9.600074199,0.014187084,0.262363615,0.786499269,0.716,0.000626305,1.0,1.0,10.0
694,1996,0.0,-10.0,9.669252029,0.023992362,0.260937151,0.87667952,0.716,0.000703565,1.0,1.0,9.0
694,1997,0.0,-10.0,9.748340915,0.043739106,0.259352934,0.835092211,0.716,0.000724649,1.0,1.0,9.0
694,1998,0.0,-10.0,9.929340531,0.300120398,0.255261349,0.844470388,0.715,0.000861079,1.0,1.0,7.0
694,1999,0.0,-10.0,9.779422121,0.112186524,0.248354119,0.910581256,0.715,0.000837779,1.0,1.0,6.0
694,2000,0.0,-10.0,9.915153474,0.042840644,0.241148375,0.857329698,0.715,0.000855917,1.0,1.0,6.0
694,2001,0.0,-10.0,10.22325616,0.080281255,0.234757492,0.896126597,0.714,0.000815125,1.0,1.0,5.0
694,2002,0.0,-10.0,10.16090882,0.038981867,0.229507689,0.949686717,0.714,0.000889343,1.0,1.0,5.0
694,2003,0.0,-10.0,10.21198862,0.071821517,0.225310564,0.884697236,0.714,0.001026828,1.0,1.0,4.0
694,2004,0.0,-10.0,10.36102223,0.037199587,0.221746329,0.901649487,0.713,0.000981787,1.0,1.0,4.0
694,2005,0.0,-10.0,10.62221721,0.192189153,0.222037739,0.903724288,0.713,0.00099487,1.0,1.0,6.0
694,2006,0.0,-10.0,10.89582551,0.074927585,0.225252981,0.947455442,0.712,0.000795209,1.0,1.0,6.0
694,2007,0.0,-10.0,11.04425607,0.261702457,0.201724143,0.985709193,0.712,0.00086526,1.0,1.0,7.0
694,2008,0.0,-10.0,11.09673315,0.179856568,0.163628842,0.961141057,0.711,0.000892255,1.0,1.0,7.0
694,2009,0.0,-10.0,11.29951445,0.176635564,0.145731228,0.894328417,0.711,0.00103211,1.0,1.0,9.0
694,2010,0.0,-10.0,11.01512687,0.119565611,0.140360689,0.80144163,0.71,0.001184649,1.0,1.0,7.0
694,2011,0.0,-10.0,11.24457025,0.195921745,0.138880414,0.87111197,0.71,0.001417629,1.0,1.0,8.0
694,2012,0.0,-10.0,11.54502967,0.133752345,0.141643612,0.987216351,0.709,0.001510198,1.0,1.0,9.0
694,2013,0.0,-10.0,11.5942417,0.047300851,0.144950467,1.057462864,0.709,0.001486973,1.0,1.0,8.0
694,2014,0.0,-10.0,11.54923871,0.055561036,0.146477661,1.023831544,0.708,0.001438149,1.0,1.0,7.0
694,2015,0.0,-10.0,11.47045305,0.053343416,0.144019804,0.990343139,0.707,0.001691695,1.0,1.0,9.0
694,2016,0.0,-10.0,11.14166239,0.047533237,0.139487392,0.937076739,0.706,0.001647098,1.0,1.0,10.0
694,2017,0.0,-10.0,11.02279458,0.03064105,0.137022712,0.895476231,0.705,0.001843522,1.0,1.0,11.0
694,2018,0.0,-10.0,11.05533846,-0.014975621,0.13737104,0.914945575,0.704,0.001843522,1.0,1.0,10.0
694,2019,0.0,-10.0,11.17101148,0.01234832,0.139548781,0.918383433,0.704,0.001843522,1.0,1.0,9.0
694,2020,0.0,-10.0,11.11009232,0.006882559,0.145556469,0.900462934,0.704,0.001843522,1.0,1.0,10.0
694,2021,0.0,-10.0,10.85291453,-0.035575028,0.153971195,0.900189857,0.704,0.001843522,1.0,1.0,10.0
694,2022,0.0,-10.0,11.18098406,0.016269359,0.155429591,0.927790898,0.704,0.001843522,1.0,1.0,10.0
694,2023,0.0,-10.0,11.393043,0.041849702,0.15248016,1.002136408,0.704,0.001843522,1.0,1.0,9.0
694,2024,0.0,-10.0,11.3122523,0.015397912,0.151605931,,0.704,0.001843522,1.0,1.0,9.0
694,2025,0.0,-10.0,11.24752261,0.023597059,0.150707431,,0.704,0.001843522,1.0,1.0,8.0
694,2025,,-10.0,11.239224072041312,0.01932066460222328,0.15130238583333333,1.002136408,0.7040000000000001,0.001843522,1.0,1.0,9.0
694,2026,0.0,,,,,,,,,,
696,1972,0.0,-8.0,7.939667219,0.366123779,0.289706501,0.898645799,0.467,6.74e-05,1.0,2.0,3.0
696,1973,0.0,-8.0,8.209693865,0.390796376,0.282779695,0.898645799,0.478,0.000129195,1.0,2.0,1.0
696,1974,0.0,-8.0,9.179552676,0.76620155,0.277531889,0.898645799,0.49,0.000155352,1.0,2.0,2.0
696,1975,0.0,-8.0,10.07844756,0.144980413,0.273952563,0.898645799,0.501,0.000220075,1.0,2.0,3.0
696,1976,0.0,-8.0,10.20795993,0.062274014,0.271612295,0.898645799,0.512,0.000247487,1.0,2.0,4.0
696,1977,0.0,-8.0,10.3481086,0.165268565,0.269287475,0.898645799,0.523,0.000330392,1.0,2.0,3.0
696,1978,0.0,-8.0,10.46371345,0.214393302,0.267939438,0.898645799,0.534,0.000527784,1.0,2.0,2.0
696,1979,0.0,-8.0,10.2880738,-0.015896033,0.268886681,0.898645799,0.544,0.000563816,1.0,2.0,2.0
696,1980,0.0,-8.0,10.44112899,0.209235731,0.271421217,0.898645799,0.554,0.000769371,1.0,2.0,6.0
696,1981,0.0,-8.0,10.66723843,0.238747749,0.274163631,0.898645799,0.564,0.001130403,1.0,2.0,5.0
696,1982,0.0,-8.0,10.71120105,0.046591767,0.279960086,0.898645799,0.574,0.001217587,1.0,2.0,5.0
696,1983,0.0,-8.0,10.59597188,-0.067193162,0.288197142,0.898645799,0.583,0.001411472,1.0,2.0,7.0
696,1984,0.0,-8.0,10.45308198,-0.047458207,0.295371874,0.898645799,0.592,0.001300449,1.0,2.0,6.0
696,1985,0.0,-8.0,10.37390716,0.040169513,0.301849699,0.898645799,0.601,0.001355693,1.0,2.0,6.0
696,1986,0.0,-8.0,10.2910786,-0.035944765,0.307494349,0.898645799,0.609,0.001358093,1.0,2.0,5.0
696,1987,0.0,-8.0,10.04901865,-0.149581366,0.311523985,0.898645799,0.617,0.001319944,1.0,2.0,6.0
696,1988,0.0,-8.0,10.04817748,0.033819817,0.311960852,0.898645799,0.625,0.001264007,1.0,2.0,5.0
696,1989,0.0,-8.0,9.979091511,-0.026189077,0.308526699,0.898645799,0.632,0.001234121,1.0,2.0,5.0
696,1990,0.0,-8.0,10.05051567,0.123378913,0.302773053,0.898645799,0.639,0.001315397,1.0,2.0,5.0
696,1991,0.0,-8.0,10.1928305,0.183279855,0.295807388,0.898645799,0.645,0.001673559,1.0,2.0,7.0
696,1992,0.0,-8.0,10.15393372,0.008600819,0.288395119,0.898645799,0.651,0.002254876,1.0,2.0,8.0
696,1993,0.0,-8.0,10.1522705,0.033449449,0.281016726,0.898645799,0.657,0.001687806,1.0,1.0,8.0
696,1994,0.0,-8.0,10.12798148,0.012611909,0.273850763,0.898645799,0.662,0.001701807,1.0,1.0,9.0
696,1995,0.0,-8.0,10.14539946,0.068961486,0.266762607,0.898645799,0.666,0.001848815,1.0,1.0,8.0
696,1996,0.0,-8.0,10.20374771,0.066878865,0.259402279,0.898645799,0.671,0.001829081,1.0,1.0,7.0
696,1997,0.0,-8.0,10.25147061,0.057984041,0.251772045,0.898645799,0.674,0.001940638,1.0,1.0,7.0
696,1998,0.0,-8.0,10.2393809,0.081903986,0.242643286,0.898645799,0.678,0.00203561,1.0,1.0,5.0
696,1999,0.0,-8.0,10.12223855,0.002919943,0.231447515,0.898645799,0.681,0.002275418,1.0,1.0,4.0
696,2000,0.0,-8.0,10.16033124,0.029022136,0.219766847,0.898645799,0.683,0.002294906,1.0,1.0,4.0
696,2001,0.0,-8.0,10.30449281,0.108527042,0.208369191,0.898645799,0.686,0.002449668,1.0,1.0,4.0
696,2002,0.0,-8.0,10.23085312,0.01399085,0.197885885,0.898645799,0.687,0.002507344,1.0,1.0,4.0
696,2003,0.0,-8.0,10.23115719,0.024334568,0.189088426,0.930716588,0.689,0.002096569,1.0,1.0,3.0
696,2004,0.0,-8.0,10.29757292,0.088005408,0.182594359,1.023001695,0.69,0.002198236,1.0,1.0,2.0
696,2005,0.0,-8.0,10.41564375,0.095664366,0.178278705,1.166226125,0.691,0.002188748,1.0,1.0,5.0
696,2006,0.0,-8.0,10.56411965,0.048551412,0.174833594,1.195528716,0.691,0.003148516,1.0,1.0,5.0
696,2007,0.0,-8.0,10.69972378,0.098373198,0.172037492,1.194706696,0.691,0.003181531,1.0,1.0,6.0
696,2008,0.0,-8.0,10.7332555,0.031843902,0.169940553,1.367981529,0.691,0.003207862,1.0,2.0,6.0
696,2009,0.0,-8.0,10.82088108,0.031918363,0.168605675,1.48513544,0.69,0.003607299,1.0,2.0,8.0
696,2010,0.0,-8.0,10.54017195,-0.052429219,0.168659865,1.534619444,0.69,0.003033086,1.0,2.0,6.0
696,2011,0.0,-8.0,10.70988071,0.0160285,0.168739874,1.354857091,0.688,0.003887644,1.0,2.0,7.0
696,2012,0.0,-8.0,10.85751529,0.067364679,0.168194092,1.441767869,0.687,0.003377822,1.0,2.0,8.0
696,2013,0.0,-8.0,10.88073438,0.046832657,0.168004347,1.566376945,0.686,0.003145693,1.0,2.0,7.0
696,2014,0.0,-8.0,10.88272005,0.049184781,0.168283165,1.57398084,0.684,0.003216578,1.0,2.0,6.0
696,2015,0.0,-8.0,10.87286844,0.046328814,0.168423411,1.595156151,0.682,0.003187111,1.0,2.0,8.0
696,2016,0.0,-8.0,10.71244549,0.070876735,0.168311616,1.642861827,0.68,0.003667523,1.0,2.0,8.0
696,2017,0.0,-8.0,10.66247163,0.056579333,0.168110159,1.653950192,0.678,0.00385701,1.0,2.0,9.0
696,2018,0.0,-8.0,10.68589527,-0.010613766,0.167637609,1.654765425,0.676,0.00385701,1.0,2.0,9.0
696,2019,0.0,-8.0,10.76079994,0.015371668,0.16709155,1.54747005,0.676,0.00385701,1.0,2.0,8.0
696,2020,0.0,-8.0,10.73508293,0.012713424,0.16649407,1.638221529,0.676,0.00385701,1.0,2.0,8.0
696,2021,0.0,-8.0,10.54515061,-0.086934262,0.165795684,1.812918882,0.676,0.00385701,1.0,2.0,8.0
696,2022,0.0,-8.0,10.69465725,0.045527857,0.165083622,1.829093551,0.676,0.00385701,1.0,2.0,8.0
696,2023,0.0,-8.0,10.83487887,0.075144843,0.164756029,1.85741661,0.676,0.00385701,1.0,2.0,7.0
696,2024,0.0,-8.0,10.81680762,0.043011823,0.163389425,1.990449792,0.676,0.00385701,1.0,2.0,8.0
696,2025,0.0,-8.0,10.82525339,0.039918071,0.161109796,,0.676,0.00385701,1.0,2.0,7.0
696,2025,,-8.0,10.827138402178651,0.04002502962126931,0.16247737783333335,2.024895333407374,0.676,0.0038570099999999997,1.0,2.0,8.0
696,2026,0.0,,,,,,,,,,
698,1971,1.0,-10.0,5.960470952,0.138950964,0.458560693,0.933520599,0.216,8.65e-05,1.0,1.0,2.0
698,1972,1.0,-10.0,6.0934239,0.008982251,0.46351259,0.979216627,0.223,8.65e-05,1.0,1.0,2.0
698,1973,1.0,-10.0,6.262780408,0.098252242,0.468313651,1.03125,0.231,0.000101392,1.0,1.0,0.0
698,1974,1.0,-10.0,6.508515051,-0.142520578,0.472895444,1.230224321,0.238,0.000154918,1.0,1.0,1.0
698,1975,1.0,-10.0,7.698213324,0.114988065,0.475245921,1.214776077,0.246,0.000267577,1.0,1.0,2.0
698,1976,0.0,-10.0,7.898409806,0.244335027,0.475477747,1.182408476,0.253,0.00041497,1.0,1.0,2.0
698,1977,0.0,-10.0,8.053100754,0.205401229,0.475089926,1.083003619,0.261,0.000434617,1.0,1.0,2.0
698,1978,0.0,-10.0,8.072738699,0.010072183,0.473961332,1.023447188,0.269,0.000370817,1.0,1.0,2.0
698,1979,0.0,-10.0,8.021174472,-0.036935311,0.472684227,1.070469934,0.278,0.00037897,1.0,1.0,2.0
698,1980,0.0,-10.0,8.277540386,0.043317415,0.471734751,1.017758666,0.286,0.000368666,1.0,1.0,5.0
698,1981,0.0,-10.0,8.695390312,0.060354441,0.471382714,1.003146024,0.295,0.000464235,1.0,1.0,4.0
698,1982,0.0,-10.0,8.834422148,0.170470784,0.471388511,1.027758943,0.303,0.000560129,1.0,1.0,4.0
698,1983,0.0,-10.0,8.818822355,0.115698374,0.47141037,1.016977044,0.312,0.000524382,1.0,1.0,5.0
698,1984,0.0,-10.0,8.812127591,0.166666707,0.471570744,0.917186792,0.321,0.000641795,1.0,1.0,5.0
698,1985,0.0,-10.0,8.863767509,0.16711594,0.472083602,0.878597886,0.33,0.000713434,1.0,1.0,5.0
698,1986,0.0,-10.0,8.929262561,0.140071971,0.470383559,0.870106191,0.339,0.000735256,1.0,1.0,4.0
698,1987,0.0,-10.0,8.553116127,0.020021598,0.465483531,0.801729928,0.348,0.000616077,1.0,1.0,5.0
698,1988,0.0,-10.0,8.55737497,-0.034407842,0.45902672,0.779449949,0.358,0.000579317,1.0,1.0,5.0
698,1989,0.0,-10.0,8.571701095,0.059640276,0.451403402,0.713599008,0.367,0.000555042,1.0,1.0,5.0
698,1990,0.0,-10.0,8.629132919,0.117568618,0.442999699,0.662985756,0.377,0.000618423,1.0,1.0,4.0
698,1991,0.0,-10.0,8.928866065,-0.001304257,0.434085016,0.612372504,0.386,0.00063664,1.0,1.0,6.0
698,1992,0.0,-9.0,8.85056471,0.060740779,0.424769359,0.627126492,0.396,0.000647197,1.0,1.0,7.0
